platform	source	classification	matched_game_id	matched_rom_name	note
sfc	SD Gundam G Next (Japan).zip	filename_exact_hash_mismatch_processable	sd-gundam-g-next	SD Gundam G Next (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	SD Gundam G Next - Data Pack 2 (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	SD Gundam Generation - Axis Senki (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	SD Gundam Generation - Colony Kakutouki (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	SD Gundam Generation - Gryps Senki (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	SD Gundam Generation - Ichinen Sensouki (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	SD Gundam Generation - Zanscare Senki (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	SD Ultra Battle - Ultraman Densetsu (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Same Game + Tengai Makyou Zero Jikei (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Same Game + Tengai Makyou Zero Jikei - Data Pack (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Slam Dunk.zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Snoopy Concert (Japan).zip	filename_exact_hash_mismatch_processable	snoopy-concert	Snoopy Concert (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Sonic Blast Man II Special Turbo (Japan) (Arcade Bootleg).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Soul Blazer (USA).zip	filename_exact_hash_mismatch_processable	soul-blazer	Soul Blazer (USA)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Super Bomberman - Panic Bomber World (Japan).zip	filename_exact_hash_mismatch_processable	super-bomberman-panic-bomber-world	Super Bomberman - Panic Bomber World (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Super Bomberman 2 - Caravan You Taikenban (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Super Bomberman 5 - Caravan Event Ban (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Super Bombliss (Japan) (En).zip	filename_exact_hash_mismatch_processable	super-bombliss	Super Bombliss (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Super Boss Gaiden (World) (v1.2).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Super Famicom Box 4S Attraction (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
sfc	Super Famista 5 (Japan).zip	filename_exact_hash_mismatch_processable	super-famista-5	Super Famista 5 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Super Fire Pro Wrestling III - Final Bout (Japan).zip	filename_exact_hash_mismatch_processable	super-fire-pro-wrestling-3-final-bout	Super Fire Pro Wrestling III - Final Bout (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Super Fire Pro Wrestling X Premium.zip	filename_base_hash_mismatch_review	super-fire-pro-wrestling-x-premium	Super Fire Pro Wrestling X Premium (Japan)	Base ROM filename matches after stripping No-Intro suffixes; process as low confidence and review region/revision/hash.
sfc	Super Genjin 2 (Japan).zip	filename_exact_hash_mismatch_processable	super-genjin-2	Super Genjin 2 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Super Metroid (Japan) (En,Ja) (Virtual Console, Switch Online).zip	filename_exact_hash_mismatch_processable	super-metroid	Super Metroid (Japan) (En,Ja) (Virtual Console, Switch Online)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Super Robot Taisen EX (Japan).zip	filename_exact_hash_mismatch_processable	super-robot-taisen-ex	Super Robot Taisen EX (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Tsuri Tarou (Japan).zip	filename_exact_hash_mismatch_processable	tsuri-tarou	Tsuri Tarou (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
sfc	Undercover Cops (Japan).zip	filename_exact_hash_mismatch_processable	undercover-cops	Undercover Cops (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
